epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,4322.99,2.10483,2.27998,1.78377,0.4948,0.48858,0.41403,0.15167,2.57023,2.38744,1.79961,0.0081685,0.0081685,0.0081685
187,4346.26,2.06083,2.20651,1.73103,0.47811,0.38389,0.37298,0.14302,2.54181,2.36158,1.80311,0.0081586,0.0081586,0.0081586
188,4369.55,2.0652,2.27183,1.77715,0.53322,0.39663,0.40532,0.14499,2.6001,2.34185,1.83501,0.0081487,0.0081487,0.0081487
189,4392.82,2.08009,2.27046,1.75807,0.44131,0.43847,0.41879,0.14568,2.60078,2.34723,1.82257,0.0081388,0.0081388,0.0081388
190,4416.12,2.02585,2.19529,1.75001,0.44032,0.39437,0.36614,0.13849,2.61089,2.4355,1.8502,0.0081289,0.0081289,0.0081289
191,4439.36,2.07044,2.2456,1.77067,0.52533,0.40868,0.43524,0.15515,2.57722,2.37616,1.79051,0.008119,0.008119,0.008119
192,4462.64,2.03477,2.26805,1.75887,0.53269,0.39754,0.40116,0.14813,2.5408,2.34627,1.76712,0.0081091,0.0081091,0.0081091
193,4485.9,2.04138,2.26958,1.7529,0.36208,0.43993,0.34978,0.14259,2.50656,2.33604,1.791,0.0080992,0.0080992,0.0080992
194,4509.2,1.99353,2.15873,1.75839,0.63082,0.3475,0.403,0.14613,2.54709,2.38608,1.80518,0.0080893,0.0080893,0.0080893
195,4532.49,2.07384,2.2471,1.77558,0.38106,0.47719,0.3768,0.13687,2.60991,2.42902,1.83833,0.0080794,0.0080794,0.0080794
196,4555.82,2.03079,2.22101,1.76879,0.49474,0.44668,0.3884,0.14532,2.58147,2.30081,1.81769,0.0080695,0.0080695,0.0080695
197,4579.11,2.06861,2.26297,1.77394,0.40353,0.43541,0.38821,0.13841,2.61871,2.30583,1.81272,0.0080596,0.0080596,0.0080596
198,4602.38,2.05896,2.1762,1.74424,0.46696,0.43311,0.40119,0.1431,2.5683,2.31675,1.80294,0.0080497,0.0080497,0.0080497
199,4625.63,2.01503,2.22926,1.75433,0.41235,0.38849,0.38189,0.14706,2.58606,2.28526,1.8105,0.0080398,0.0080398,0.0080398
200,4648.89,2.03072,2.27738,1.78299,0.40746,0.50035,0.39441,0.15097,2.57913,2.37181,1.81083,0.0080299,0.0080299,0.0080299
201,4672.17,2.01476,2.22374,1.77062,0.42064,0.42515,0.36541,0.14436,2.61083,2.36989,1.80389,0.00802,0.00802,0.00802
202,4695.5,2.05647,2.20512,1.74785,0.51033,0.39653,0.38768,0.15057,2.5395,2.29404,1.79718,0.0080101,0.0080101,0.0080101
203,4718.77,2.06741,2.30982,1.78824,0.50891,0.40334,0.37503,0.13403,2.58896,2.38836,1.8147,0.0080002,0.0080002,0.0080002
204,4742.06,2.0307,2.25172,1.73438,0.35722,0.50867,0.36718,0.13703,2.59558,2.33572,1.81771,0.0079903,0.0079903,0.0079903
205,4765.34,2.01584,2.17245,1.75215,0.44892,0.40514,0.36335,0.13652,2.5461,2.38117,1.79052,0.0079804,0.0079804,0.0079804
206,4788.65,2.07691,2.25016,1.74117,0.42569,0.41183,0.36032,0.13907,2.54968,2.35705,1.77519,0.0079705,0.0079705,0.0079705
207,4811.94,1.99244,2.19903,1.74229,0.404,0.37275,0.37358,0.15212,2.56789,2.30134,1.77492,0.0079606,0.0079606,0.0079606
208,4835.21,2.02291,2.15092,1.74368,0.37415,0.46274,0.39968,0.14515,2.55778,2.44707,1.79804,0.0079507,0.0079507,0.0079507
209,4858.52,2.05032,2.22803,1.7517,0.39968,0.41603,0.38468,0.14471,2.53821,2.32441,1.7708,0.0079408,0.0079408,0.0079408
210,4881.83,2.02457,2.17199,1.7399,0.44245,0.406,0.39876,0.15176,2.54583,2.26548,1.76355,0.0079309,0.0079309,0.0079309
211,4905.07,2.01751,2.26989,1.74023,0.39731,0.40388,0.33693,0.12742,2.59537,2.4772,1.8127,0.007921,0.007921,0.007921
212,4928.35,2.01055,2.18449,1.72342,0.54133,0.42324,0.38805,0.14853,2.56289,2.38342,1.81402,0.0079111,0.0079111,0.0079111
213,4951.65,2.03156,2.23475,1.74986,0.43295,0.41254,0.39183,0.13944,2.5532,2.35424,1.79565,0.0079012,0.0079012,0.0079012
214,4974.92,2.03195,2.2096,1.7653,0.50311,0.40778,0.40834,0.15299,2.5455,2.3039,1.79263,0.0078913,0.0078913,0.0078913
215,4998.19,2.00086,2.13108,1.69552,0.48168,0.4139,0.36851,0.14537,2.54221,2.42149,1.78884,0.0078814,0.0078814,0.0078814
216,5021.47,2.02268,2.21382,1.7738,0.3837,0.4358,0.37679,0.14104,2.56964,2.40086,1.80022,0.0078715,0.0078715,0.0078715
217,5044.71,1.99587,2.14677,1.73223,0.42798,0.36575,0.37239,0.13702,2.54114,2.27754,1.78629,0.0078616,0.0078616,0.0078616
218,5068.02,2.0137,2.16211,1.73431,0.43742,0.44546,0.38142,0.13868,2.59866,2.36391,1.79066,0.0078517,0.0078517,0.0078517
219,5091.33,2.01921,2.14819,1.70923,0.40921,0.47844,0.36251,0.1303,2.57336,2.28671,1.79301,0.0078418,0.0078418,0.0078418
220,5114.7,2.00738,2.20604,1.74831,0.48658,0.4496,0.4089,0.14008,2.56888,2.32101,1.80534,0.0078319,0.0078319,0.0078319
221,5138.86,1.99465,2.16889,1.74138,0.50845,0.40719,0.41426,0.14747,2.56534,2.24158,1.78897,0.007822,0.007822,0.007822
222,5163.02,2.00766,2.1994,1.74101,0.45191,0.4118,0.39033,0.1517,2.51434,2.26627,1.76809,0.0078121,0.0078121,0.0078121
223,5187.12,2.01889,2.1587,1.72167,0.3986,0.42519,0.36989,0.14087,2.54989,2.30126,1.78049,0.0078022,0.0078022,0.0078022
224,5210.81,2.02381,2.17271,1.74936,0.6256,0.34774,0.42309,0.15697,2.54884,2.31129,1.79342,0.0077923,0.0077923,0.0077923
225,5234.92,2.03184,2.22174,1.76306,0.376,0.46079,0.37339,0.13848,2.55155,2.27379,1.76894,0.0077824,0.0077824,0.0077824
226,5258.56,2.02387,2.21123,1.73363,0.39605,0.42165,0.38307,0.14735,2.58676,2.29873,1.81033,0.0077725,0.0077725,0.0077725
227,5282.14,1.95204,2.1324,1.6873,0.57583,0.4189,0.40762,0.14529,2.58048,2.32393,1.81204,0.0077626,0.0077626,0.0077626
228,5306.04,1.99696,2.2046,1.73393,0.52992,0.38582,0.36922,0.139,2.5934,2.38334,1.8046,0.0077527,0.0077527,0.0077527
229,5329.9,1.99765,2.12731,1.72502,0.37976,0.48601,0.3914,0.14843,2.55205,2.29092,1.77221,0.0077428,0.0077428,0.0077428
230,5353.59,1.99467,2.19764,1.71688,0.51965,0.40848,0.38782,0.14389,2.59002,2.30178,1.82134,0.0077329,0.0077329,0.0077329
231,5377.3,1.97494,2.15506,1.70617,0.50228,0.41733,0.39884,0.14226,2.52043,2.20988,1.75336,0.007723,0.007723,0.007723
232,5400.94,1.96838,2.10072,1.69632,0.52426,0.41938,0.40289,0.14411,2.57055,2.29741,1.79113,0.0077131,0.0077131,0.0077131
233,5424.62,2.01628,2.15882,1.73097,0.49339,0.39402,0.41101,0.14526,2.57824,2.28762,1.77363,0.0077032,0.0077032,0.0077032
234,5448.24,1.97553,2.1594,1.73153,0.48393,0.41477,0.37984,0.14344,2.55378,2.37616,1.80569,0.0076933,0.0076933,0.0076933
235,5471.98,1.95703,2.12489,1.71984,0.44057,0.43163,0.35465,0.13861,2.53895,2.34594,1.7437,0.0076834,0.0076834,0.0076834
236,5495.67,1.98152,2.12955,1.70999,0.45098,0.47112,0.41647,0.14376,2.48782,2.27091,1.78159,0.0076735,0.0076735,0.0076735
237,5519.22,1.99208,2.15559,1.72762,0.56206,0.39898,0.4123,0.14524,2.56483,2.27313,1.81166,0.0076636,0.0076636,0.0076636
238,5542.79,1.96609,2.08935,1.70817,0.51156,0.44535,0.38222,0.13895,2.55356,2.28744,1.79189,0.0076537,0.0076537,0.0076537
239,5566.42,1.99606,2.16441,1.7084,0.60353,0.45617,0.39987,0.14525,2.55735,2.219,1.78775,0.0076438,0.0076438,0.0076438
240,5590.06,2.01749,2.18595,1.71333,0.53792,0.44374,0.42616,0.15198,2.55335,2.316,1.79965,0.0076339,0.0076339,0.0076339
241,5613.75,1.99123,2.20524,1.72844,0.4884,0.40307,0.40398,0.14582,2.54156,2.30574,1.81055,0.007624,0.007624,0.007624
242,5637.86,1.96562,2.08446,1.71936,0.42748,0.4641,0.40487,0.15118,2.51429,2.2128,1.7792,0.0076141,0.0076141,0.0076141
243,5661.48,1.96314,2.05111,1.70854,0.48098,0.42838,0.40811,0.15193,2.50135,2.24149,1.75788,0.0076042,0.0076042,0.0076042
244,5685.13,1.98494,2.17154,1.69575,0.56435,0.42878,0.42233,0.14974,2.56787,2.31241,1.78362,0.0075943,0.0075943,0.0075943
245,5708.73,1.96811,2.09566,1.69416,0.63851,0.45242,0.4325,0.15616,2.54679,2.26435,1.78386,0.0075844,0.0075844,0.0075844
246,5732.35,1.96304,2.08529,1.67945,0.53521,0.42881,0.43436,0.15265,2.54338,2.26496,1.75166,0.0075745,0.0075745,0.0075745
247,5755.88,1.92737,2.0539,1.69481,0.45166,0.41861,0.41064,0.14999,2.52099,2.24371,1.77585,0.0075646,0.0075646,0.0075646
248,5779.55,1.92971,2.0598,1.69883,0.51321,0.41631,0.42954,0.15328,2.53541,2.2982,1.78004,0.0075547,0.0075547,0.0075547
249,5803.19,1.98113,2.11211,1.70475,0.4741,0.44061,0.4358,0.14964,2.55061,2.25889,1.77287,0.0075448,0.0075448,0.0075448
250,5826.78,1.95285,2.04666,1.69122,0.46576,0.40962,0.44878,0.15096,2.55503,2.2636,1.78613,0.0075349,0.0075349,0.0075349
251,5850.33,1.96472,2.1505,1.70216,0.49024,0.43945,0.41855,0.14645,2.54313,2.26584,1.76843,0.007525,0.007525,0.007525
252,5873.83,2.00163,2.07753,1.70172,0.46188,0.42095,0.41864,0.15175,2.52501,2.22165,1.77258,0.0075151,0.0075151,0.0075151
253,5897.41,1.99801,2.1264,1.71466,0.55699,0.43435,0.44389,0.1469,2.5503,2.28088,1.80767,0.0075052,0.0075052,0.0075052
254,5921.1,1.94697,2.08683,1.71305,0.37703,0.51165,0.39358,0.14474,2.5523,2.29091,1.77928,0.0074953,0.0074953,0.0074953
255,5944.83,1.92564,2.06959,1.69936,0.51694,0.43713,0.39935,0.14162,2.59804,2.36893,1.78674,0.0074854,0.0074854,0.0074854
256,5968.48,1.95392,2.08352,1.68658,0.45567,0.40303,0.39348,0.14558,2.5488,2.30337,1.76569,0.0074755,0.0074755,0.0074755
257,5992.08,1.90977,2.06097,1.68569,0.56273,0.43946,0.4385,0.1523,2.55638,2.29355,1.79111,0.0074656,0.0074656,0.0074656
258,6015.7,1.91261,2.01255,1.67003,0.43605,0.43764,0.40596,0.14457,2.54813,2.26324,1.80216,0.0074557,0.0074557,0.0074557
259,6039.22,1.93944,2.06066,1.69639,0.55207,0.37058,0.41559,0.14703,2.54469,2.20612,1.78895,0.0074458,0.0074458,0.0074458
260,6062.8,1.94671,2.08186,1.67655,0.50422,0.44072,0.40391,0.15195,2.53154,2.22312,1.78772,0.0074359,0.0074359,0.0074359
261,6086.46,1.94135,2.07212,1.68866,0.48933,0.40868,0.42542,0.14852,2.53422,2.32495,1.77939,0.007426,0.007426,0.007426
262,6110.04,1.96318,2.05283,1.69086,0.46709,0.40576,0.40867,0.1454,2.53262,2.33805,1.75923,0.0074161,0.0074161,0.0074161
263,6133.62,1.92945,2.03728,1.70042,0.44778,0.45673,0.40339,0.14316,2.53534,2.25894,1.77829,0.0074062,0.0074062,0.0074062
264,6157.24,1.92124,2.07124,1.67743,0.54226,0.48285,0.44937,0.15624,2.53554,2.22197,1.75198,0.0073963,0.0073963,0.0073963
265,6180.76,1.91067,2.00154,1.64292,0.62138,0.42915,0.42859,0.15451,2.5465,2.21232,1.77791,0.0073864,0.0073864,0.0073864
266,6204.34,1.91117,2.04831,1.68088,0.53119,0.41677,0.43794,0.15277,2.53816,2.23087,1.79655,0.0073765,0.0073765,0.0073765
267,6227.9,1.95114,2.04765,1.70257,0.46981,0.43798,0.43472,0.15023,2.54213,2.26064,1.78259,0.0073666,0.0073666,0.0073666
268,6251.87,1.91761,2.04314,1.6761,0.54247,0.38153,0.40174,0.14847,2.54027,2.32204,1.76442,0.0073567,0.0073567,0.0073567
269,6275.71,1.90013,2.03593,1.6758,0.43607,0.44458,0.36315,0.1423,2.52603,2.30087,1.77861,0.0073468,0.0073468,0.0073468
270,6299.46,1.92671,2.04343,1.66616,0.42365,0.38769,0.38634,0.13657,2.52689,2.25866,1.77482,0.0073369,0.0073369,0.0073369
271,6323.1,1.9447,2.08092,1.69838,0.41165,0.51111,0.4211,0.14418,2.53283,2.27725,1.76408,0.007327,0.007327,0.007327
272,6346.63,1.88579,1.97933,1.64092,0.51996,0.46112,0.43312,0.14785,2.53907,2.27884,1.74857,0.0073171,0.0073171,0.0073171
273,6370.28,1.93131,2.04364,1.66924,0.51907,0.42232,0.42611,0.1553,2.52842,2.28094,1.74503,0.0073072,0.0073072,0.0073072
274,6393.88,1.91927,2.01346,1.64462,0.41461,0.49959,0.42048,0.15189,2.51094,2.25055,1.75198,0.0072973,0.0072973,0.0072973
275,6417.42,1.90887,1.98196,1.66342,0.37273,0.56164,0.4117,0.14451,2.50735,2.25259,1.7761,0.0072874,0.0072874,0.0072874
276,6441.06,1.93414,2.08112,1.66838,0.49034,0.42707,0.40904,0.14492,2.50981,2.23126,1.76644,0.0072775,0.0072775,0.0072775
277,6464.65,1.91317,2.02751,1.66841,0.48679,0.46118,0.42765,0.15256,2.50661,2.24804,1.76468,0.0072676,0.0072676,0.0072676
278,6488.25,1.9039,2.06772,1.66847,0.58117,0.39496,0.42563,0.1528,2.49305,2.24894,1.76493,0.0072577,0.0072577,0.0072577
279,6511.85,1.92545,2.0188,1.69773,0.46703,0.47062,0.416,0.15017,2.50867,2.2247,1.77868,0.0072478,0.0072478,0.0072478
280,6535.4,1.87002,2.01424,1.64459,0.38238,0.46946,0.38141,0.14311,2.54372,2.26,1.74478,0.0072379,0.0072379,0.0072379
281,6559.02,1.90636,2.0214,1.65284,0.52254,0.40944,0.41833,0.15028,2.58354,2.26796,1.7602,0.007228,0.007228,0.007228
282,6582.67,1.93305,2.01974,1.68638,0.4643,0.47224,0.4183,0.15334,2.4979,2.26052,1.74628,0.0072181,0.0072181,0.0072181
283,6606.31,1.92118,2.08652,1.6713,0.43988,0.47988,0.42497,0.15503,2.5101,2.24753,1.75767,0.0072082,0.0072082,0.0072082
284,6630.06,1.89262,2.00794,1.63674,0.47454,0.47531,0.41552,0.14526,2.5416,2.24829,1.77087,0.0071983,0.0071983,0.0071983
285,6653.8,1.9211,2.0223,1.67981,0.44629,0.45087,0.39064,0.14327,2.52704,2.22311,1.76763,0.0071884,0.0071884,0.0071884
286,6677.46,1.90153,1.98344,1.66444,0.52467,0.45701,0.41061,0.15378,2.53309,2.24423,1.76774,0.0071785,0.0071785,0.0071785
287,6701.09,1.9053,2.03139,1.68592,0.43255,0.48225,0.39021,0.14914,2.54397,2.29095,1.76507,0.0071686,0.0071686,0.0071686
288,6724.73,1.87535,1.96181,1.62216,0.41904,0.51883,0.39662,0.14768,2.52558,2.2358,1.77608,0.0071587,0.0071587,0.0071587
289,6748.38,1.92348,2.03544,1.65269,0.49993,0.47597,0.43983,0.15405,2.54597,2.25365,1.75559,0.0071488,0.0071488,0.0071488
290,6772,1.89898,1.99388,1.66403,0.50528,0.43001,0.4477,0.15464,2.49765,2.20431,1.74078,0.0071389,0.0071389,0.0071389
291,6795.64,1.88635,2.014,1.65547,0.36128,0.57511,0.42502,0.14394,2.51499,2.19284,1.76792,0.007129,0.007129,0.007129
292,6819.33,1.8722,1.98219,1.65675,0.50389,0.47675,0.43015,0.15144,2.49998,2.20471,1.76018,0.0071191,0.0071191,0.0071191
293,6842.97,1.85216,1.88597,1.62405,0.45544,0.48486,0.42048,0.15269,2.47446,2.17882,1.76125,0.0071092,0.0071092,0.0071092
294,6866.7,1.88681,2.01835,1.63448,0.46858,0.514,0.42505,0.15008,2.51112,2.20562,1.77814,0.0070993,0.0070993,0.0070993
295,6890.3,1.87343,1.98774,1.66052,0.47873,0.49456,0.44292,0.15345,2.56071,2.28065,1.77987,0.0070894,0.0070894,0.0070894
296,6913.98,1.84287,1.94156,1.61923,0.43381,0.4977,0.43539,0.15015,2.5285,2.25062,1.77352,0.0070795,0.0070795,0.0070795
297,6937.68,1.90552,2.00376,1.64627,0.51009,0.40683,0.41482,0.15206,2.53475,2.29212,1.76137,0.0070696,0.0070696,0.0070696
298,6961.47,1.84072,1.92251,1.63301,0.4573,0.43694,0.38632,0.14732,2.4965,2.27102,1.75186,0.0070597,0.0070597,0.0070597
299,6984.79,1.90233,1.99488,1.67166,0.47413,0.39134,0.38102,0.14564,2.53191,2.26859,1.777,0.0070498,0.0070498,0.0070498
300,7008.15,1.8826,1.98783,1.62304,0.56877,0.41239,0.4219,0.1533,2.54893,2.25509,1.7708,0.0070399,0.0070399,0.0070399
301,7031.46,1.84952,1.93075,1.65641,0.48721,0.44979,0.43698,0.15619,2.49002,2.23171,1.75919,0.00703,0.00703,0.00703
302,7054.8,1.87687,2.00027,1.65088,0.49848,0.47261,0.4222,0.15301,2.527,2.28315,1.76419,0.0070201,0.0070201,0.0070201
303,7078.09,1.82815,1.91186,1.61918,0.52843,0.4165,0.4157,0.1553,2.52552,2.27365,1.78158,0.0070102,0.0070102,0.0070102
304,7101.36,1.87173,1.97486,1.62976,0.52372,0.45917,0.41723,0.15158,2.50991,2.26668,1.78696,0.0070003,0.0070003,0.0070003
305,7124.65,1.84888,1.97385,1.65324,0.58296,0.43968,0.42833,0.15364,2.50591,2.2729,1.76377,0.0069904,0.0069904,0.0069904
306,7147.97,1.87719,1.94036,1.65091,0.39145,0.51006,0.42126,0.15572,2.4805,2.15012,1.76987,0.0069805,0.0069805,0.0069805
307,7171.24,1.88766,1.95971,1.64791,0.47235,0.45043,0.42944,0.15514,2.50418,2.12189,1.75192,0.0069706,0.0069706,0.0069706
308,7194.57,1.89607,1.92265,1.63198,0.47916,0.48766,0.42002,0.15282,2.52562,2.15116,1.76642,0.0069607,0.0069607,0.0069607
309,7217.88,1.88672,1.97816,1.66256,0.46878,0.497,0.44251,0.15923,2.52126,2.24178,1.77318,0.0069508,0.0069508,0.0069508
310,7241.14,1.87715,1.97057,1.64146,0.4481,0.46158,0.40898,0.14158,2.53965,2.2827,1.76907,0.0069409,0.0069409,0.0069409
311,7264.43,1.84366,1.92377,1.62059,0.48467,0.41655,0.41632,0.1475,2.53612,2.24455,1.76613,0.006931,0.006931,0.006931
312,7287.71,1.86319,1.89194,1.62797,0.55089,0.44834,0.45488,0.16214,2.53018,2.19292,1.76401,0.0069211,0.0069211,0.0069211
313,7310.97,1.83216,1.91476,1.61955,0.60031,0.3976,0.41903,0.15059,2.52669,2.22487,1.76815,0.0069112,0.0069112,0.0069112
314,7334.25,1.8819,1.92506,1.62255,0.56154,0.40189,0.43558,0.15334,2.54473,2.2289,1.78775,0.0069013,0.0069013,0.0069013
315,7357.54,1.83067,1.87094,1.615,0.47768,0.46251,0.41564,0.15154,2.52839,2.20811,1.77475,0.0068914,0.0068914,0.0068914
316,7380.9,1.86506,1.90763,1.63515,0.43133,0.47308,0.38988,0.14382,2.51583,2.2274,1.77031,0.0068815,0.0068815,0.0068815
317,7404.23,1.85319,1.92895,1.60368,0.39813,0.47993,0.40733,0.15061,2.49217,2.20503,1.76975,0.0068716,0.0068716,0.0068716
318,7427.57,1.86753,1.91543,1.62028,0.48096,0.49018,0.423,0.15101,2.55252,2.24243,1.80342,0.0068617,0.0068617,0.0068617
319,7450.86,1.84339,1.92153,1.61337,0.44162,0.47741,0.397,0.14751,2.52068,2.20618,1.76018,0.0068518,0.0068518,0.0068518
320,7474.16,1.81988,1.89362,1.61813,0.48973,0.43857,0.45558,0.15949,2.55123,2.27956,1.79055,0.0068419,0.0068419,0.0068419
321,7497.47,1.85238,1.90921,1.62788,0.58327,0.44299,0.42081,0.15026,2.53454,2.20259,1.74967,0.006832,0.006832,0.006832
322,7520.76,1.81607,1.86849,1.61833,0.52803,0.47939,0.40181,0.15049,2.55547,2.2431,1.78009,0.0068221,0.0068221,0.0068221
323,7544.04,1.81618,1.86394,1.60706,0.4784,0.45022,0.41236,0.15105,2.52711,2.22766,1.77272,0.0068122,0.0068122,0.0068122
324,7567.31,1.87387,1.92848,1.65357,0.45586,0.4934,0.426,0.14578,2.52872,2.21357,1.76183,0.0068023,0.0068023,0.0068023
325,7590.62,1.85856,1.93822,1.61126,0.4974,0.48281,0.44614,0.15473,2.54636,2.2211,1.77204,0.0067924,0.0067924,0.0067924
326,7613.96,1.86536,1.90533,1.63656,0.48857,0.49831,0.45933,0.15593,2.54881,2.18694,1.76998,0.0067825,0.0067825,0.0067825
327,7637.25,1.86696,1.92176,1.62709,0.42447,0.47229,0.422,0.15064,2.55024,2.31131,1.77143,0.0067726,0.0067726,0.0067726
328,7660.49,1.83474,1.90404,1.62908,0.51912,0.39564,0.42354,0.16037,2.52875,2.17647,1.77475,0.0067627,0.0067627,0.0067627
329,7683.74,1.82166,1.84645,1.59488,0.53196,0.43257,0.42063,0.15713,2.54063,2.22484,1.76206,0.0067528,0.0067528,0.0067528
330,7707.03,1.84469,1.90268,1.61396,0.44087,0.49291,0.41666,0.15289,2.54848,2.138,1.77476,0.0067429,0.0067429,0.0067429
331,7730.35,1.80567,1.88114,1.62098,0.51112,0.46472,0.43936,0.15998,2.54021,2.20502,1.75779,0.006733,0.006733,0.006733
332,7753.65,1.8502,1.85227,1.61059,0.51798,0.43749,0.46655,0.16086,2.53159,2.24901,1.76952,0.0067231,0.0067231,0.0067231
333,7776.94,1.7775,1.84008,1.60647,0.47578,0.48503,0.45146,0.16013,2.52875,2.24338,1.769,0.0067132,0.0067132,0.0067132
334,7800.24,1.8569,1.89994,1.61696,0.47244,0.49707,0.44649,0.1624,2.52749,2.25267,1.76147,0.0067033,0.0067033,0.0067033
335,7823.54,1.82273,1.85592,1.60116,0.56886,0.4568,0.43384,0.15836,2.55853,2.34532,1.79605,0.0066934,0.0066934,0.0066934
336,7846.85,1.80929,1.85015,1.59539,0.49028,0.47641,0.44451,0.15847,2.56606,2.24133,1.80145,0.0066835,0.0066835,0.0066835
337,7870.11,1.79329,1.8714,1.60826,0.48855,0.4838,0.42951,0.15232,2.57648,2.23559,1.79185,0.0066736,0.0066736,0.0066736
338,7893.4,1.81361,1.8793,1.62178,0.49961,0.43073,0.46048,0.15531,2.55471,2.1784,1.79425,0.0066637,0.0066637,0.0066637
339,7916.68,1.84852,1.90817,1.60923,0.50992,0.41217,0.43003,0.15171,2.55925,2.17762,1.82375,0.0066538,0.0066538,0.0066538
340,7939.96,1.81383,1.79451,1.58923,0.51195,0.45514,0.44195,0.15365,2.578,2.23402,1.81891,0.0066439,0.0066439,0.0066439
341,7963.23,1.81399,1.89354,1.6334,0.51109,0.52904,0.45944,0.16229,2.55655,2.22047,1.79432,0.006634,0.006634,0.006634
342,7986.53,1.85098,1.8702,1.6004,0.47296,0.49095,0.42491,0.15639,2.56117,2.25104,1.80706,0.0066241,0.0066241,0.0066241
343,8009.8,1.81736,1.87189,1.60481,0.54065,0.46072,0.47772,0.16966,2.55627,2.24245,1.78584,0.0066142,0.0066142,0.0066142
344,8033.05,1.83289,1.83786,1.60103,0.47231,0.53925,0.44453,0.1568,2.5508,2.32146,1.76628,0.0066043,0.0066043,0.0066043
345,8056.33,1.82768,1.84651,1.59579,0.47248,0.48909,0.42427,0.15475,2.53788,2.21081,1.76025,0.0065944,0.0065944,0.0065944
346,8079.66,1.75372,1.79247,1.58041,0.51733,0.51619,0.43382,0.15579,2.5213,2.13934,1.76584,0.0065845,0.0065845,0.0065845
347,8102.92,1.75941,1.79899,1.58309,0.46286,0.53991,0.4463,0.15593,2.53712,2.15406,1.75818,0.0065746,0.0065746,0.0065746
348,8126.25,1.83892,1.87596,1.60514,0.54339,0.49364,0.4543,0.15534,2.54466,2.21756,1.76644,0.0065647,0.0065647,0.0065647
349,8149.53,1.79264,1.85418,1.58839,0.52138,0.47434,0.47166,0.16624,2.5466,2.16761,1.77451,0.0065548,0.0065548,0.0065548
350,8172.84,1.81943,1.88233,1.6024,0.59037,0.4462,0.46701,0.17355,2.47881,2.15999,1.76156,0.0065449,0.0065449,0.0065449
351,8196.12,1.80901,1.8747,1.59493,0.47066,0.54534,0.4803,0.17228,2.49602,2.17007,1.76739,0.006535,0.006535,0.006535
352,8219.39,1.82848,1.86719,1.59627,0.57657,0.48485,0.466,0.16869,2.52887,2.13687,1.77222,0.0065251,0.0065251,0.0065251
353,8242.69,1.77805,1.85179,1.59945,0.61441,0.44929,0.43662,0.16037,2.53569,2.16441,1.79044,0.0065152,0.0065152,0.0065152
354,8265.99,1.81329,1.87988,1.61612,0.50363,0.49313,0.47353,0.16498,2.57417,2.22406,1.79663,0.0065053,0.0065053,0.0065053
355,8289.26,1.79745,1.84913,1.57809,0.50405,0.46401,0.45829,0.16149,2.52067,2.18688,1.76343,0.0064954,0.0064954,0.0064954
356,8312.56,1.8227,1.87795,1.61258,0.58104,0.47408,0.45639,0.16165,2.55318,2.14981,1.76839,0.0064855,0.0064855,0.0064855
357,8335.84,1.81221,1.86733,1.5875,0.45629,0.54771,0.44846,0.15448,2.52127,2.1622,1.77027,0.0064756,0.0064756,0.0064756
358,8359.12,1.82787,1.89985,1.62463,0.42806,0.5387,0.43554,0.15807,2.51911,2.22212,1.77444,0.0064657,0.0064657,0.0064657
359,8382.36,1.83693,1.89061,1.59854,0.6028,0.45737,0.46712,0.15644,2.5549,2.19831,1.77622,0.0064558,0.0064558,0.0064558
360,8405.63,1.81794,1.83061,1.58533,0.57895,0.39194,0.44901,0.16313,2.50855,2.20737,1.76859,0.0064459,0.0064459,0.0064459
361,8428.89,1.82819,1.82821,1.60663,0.52412,0.50118,0.46466,0.16046,2.48608,2.159,1.76348,0.006436,0.006436,0.006436
362,8452.2,1.77039,1.85311,1.57511,0.57264,0.42641,0.41944,0.15283,2.52597,2.13355,1.76701,0.0064261,0.0064261,0.0064261
363,8475.52,1.79335,1.86507,1.5815,0.52011,0.50903,0.47532,0.16252,2.51792,2.14849,1.77658,0.0064162,0.0064162,0.0064162
364,8498.83,1.75707,1.76716,1.57033,0.53608,0.48676,0.44389,0.15765,2.48132,2.14703,1.75284,0.0064063,0.0064063,0.0064063
365,8522.09,1.75235,1.80676,1.60227,0.55914,0.45247,0.43418,0.15746,2.49851,2.13508,1.74697,0.0063964,0.0063964,0.0063964
366,8545.42,1.79733,1.87561,1.58115,0.48662,0.4557,0.42759,0.1573,2.50638,2.22466,1.75962,0.0063865,0.0063865,0.0063865
367,8568.68,1.76556,1.82898,1.59515,0.56228,0.45478,0.44817,0.15848,2.50383,2.21519,1.75551,0.0063766,0.0063766,0.0063766
368,8591.96,1.81756,1.84761,1.59981,0.50625,0.47864,0.45643,0.1594,2.52386,2.23294,1.7615,0.0063667,0.0063667,0.0063667
369,8615.22,1.75757,1.81257,1.57482,0.5447,0.46086,0.4626,0.1518,2.53208,2.22444,1.76981,0.0063568,0.0063568,0.0063568
370,8638.5,1.7415,1.76287,1.554,0.41017,0.55569,0.46183,0.16118,2.50381,2.1886,1.7554,0.0063469,0.0063469,0.0063469
371,8661.77,1.78878,1.75945,1.57677,0.522,0.48295,0.47831,0.15779,2.51345,2.17853,1.76293,0.006337,0.006337,0.006337
