epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
369,5329.31,1.87417,2.09479,1.63228,0.40866,0.48891,0.43965,0.13568,2.67022,2.4788,1.81346,0.0063568,0.0063568,0.0063568
370,5343.73,1.8898,2.05015,1.63805,0.50048,0.47267,0.45547,0.14059,2.65673,2.4474,1.81623,0.0063469,0.0063469,0.0063469
371,5358.14,1.94685,2.07449,1.65013,0.49433,0.42923,0.42396,0.1383,2.6649,2.44995,1.81716,0.006337,0.006337,0.006337
372,5372.53,1.88318,2.06244,1.62417,0.47911,0.44689,0.43211,0.14066,2.6445,2.42242,1.79464,0.0063271,0.0063271,0.0063271
373,5386.92,1.91464,2.04339,1.61322,0.51468,0.43094,0.43581,0.13524,2.65614,2.45162,1.81366,0.0063172,0.0063172,0.0063172
374,5401.33,1.90435,2.05766,1.62487,0.37059,0.50132,0.43622,0.13566,2.64176,2.50593,1.78313,0.0063073,0.0063073,0.0063073
375,5415.71,1.928,2.07459,1.62724,0.41478,0.46157,0.41088,0.13227,2.66309,2.48374,1.82834,0.0062974,0.0062974,0.0062974
376,5430.12,1.91701,2.1019,1.64823,0.64692,0.41289,0.43766,0.14794,2.66892,2.43888,1.80081,0.0062875,0.0062875,0.0062875
377,5444.61,1.92398,2.11639,1.67149,0.50328,0.46385,0.42939,0.14049,2.64838,2.41946,1.80927,0.0062776,0.0062776,0.0062776
378,5459.01,1.93159,2.08847,1.60545,0.49593,0.46097,0.43087,0.13837,2.67988,2.44688,1.80121,0.0062677,0.0062677,0.0062677
379,5473.47,1.93001,2.10353,1.65105,0.65803,0.42445,0.42708,0.14001,2.6552,2.42412,1.8165,0.0062578,0.0062578,0.0062578
380,5487.86,1.88745,2.05398,1.61514,0.44862,0.47592,0.44233,0.15159,2.61877,2.41676,1.79978,0.0062479,0.0062479,0.0062479
381,5502.23,1.87546,2.08545,1.66342,0.44809,0.46864,0.45233,0.14967,2.62703,2.43565,1.807,0.006238,0.006238,0.006238
382,5516.63,1.91485,2.07531,1.64086,0.41279,0.47822,0.4348,0.13945,2.63001,2.42263,1.8008,0.0062281,0.0062281,0.0062281
383,5531.08,1.90261,2.0926,1.62791,0.64168,0.39529,0.43272,0.13811,2.65186,2.42301,1.80629,0.0062182,0.0062182,0.0062182
384,5545.51,1.8788,2.03728,1.63004,0.55396,0.44847,0.43343,0.14237,2.66642,2.41473,1.81193,0.0062083,0.0062083,0.0062083
385,5559.92,1.88364,2.05946,1.59923,0.4821,0.42262,0.43081,0.14624,2.64527,2.3981,1.79732,0.0061984,0.0061984,0.0061984
386,5574.35,1.91064,2.06006,1.62608,0.52815,0.40829,0.42169,0.14553,2.62944,2.374,1.78084,0.0061885,0.0061885,0.0061885
387,5588.79,1.9129,2.07622,1.6086,0.40957,0.47988,0.42758,0.14095,2.66706,2.41817,1.79845,0.0061786,0.0061786,0.0061786
388,5603.19,1.91174,2.0673,1.60975,0.48249,0.45504,0.40831,0.14132,2.70158,2.45366,1.853,0.0061687,0.0061687,0.0061687
389,5617.6,1.92582,2.10092,1.62154,0.53056,0.4237,0.41537,0.14873,2.67668,2.45254,1.83531,0.0061588,0.0061588,0.0061588
390,5632.07,1.9095,2.07796,1.61403,0.44153,0.45701,0.39917,0.14136,2.67923,2.39496,1.84164,0.0061489,0.0061489,0.0061489
391,5646.5,1.86425,2.00708,1.59909,0.59078,0.41832,0.39727,0.14217,2.66325,2.42051,1.82331,0.006139,0.006139,0.006139
392,5660.98,1.90634,2.09065,1.63532,0.43325,0.4874,0.37771,0.13675,2.65378,2.44138,1.80428,0.0061291,0.0061291,0.0061291
393,5675.36,1.87204,2.05865,1.59711,0.40974,0.4678,0.40447,0.14424,2.64267,2.40224,1.79941,0.0061192,0.0061192,0.0061192
394,5689.77,1.91757,2.1039,1.62983,0.44832,0.45089,0.42364,0.14363,2.65855,2.39185,1.80838,0.0061093,0.0061093,0.0061093
395,5704.16,1.8795,2.01973,1.60859,0.44301,0.48214,0.40829,0.14446,2.64923,2.40061,1.80216,0.0060994,0.0060994,0.0060994
396,5718.57,1.8797,2.04654,1.61386,0.44481,0.49138,0.44012,0.15458,2.65559,2.3794,1.80918,0.0060895,0.0060895,0.0060895
397,5732.97,1.91407,2.10146,1.61615,0.57756,0.44088,0.43017,0.14982,2.64214,2.34479,1.79757,0.0060796,0.0060796,0.0060796
398,5747.37,1.85745,2.04716,1.58994,0.61725,0.43353,0.4261,0.15215,2.67025,2.44908,1.82163,0.0060697,0.0060697,0.0060697
399,5761.79,1.88396,2.07431,1.60914,0.3808,0.48093,0.42204,0.14486,2.66228,2.43098,1.83233,0.0060598,0.0060598,0.0060598
400,5776.19,1.90629,2.11823,1.63111,0.46425,0.46085,0.426,0.14394,2.66167,2.42747,1.81765,0.0060499,0.0060499,0.0060499
401,5790.58,1.88811,2.00288,1.61089,0.57258,0.41103,0.39837,0.13423,2.65004,2.39788,1.80602,0.00604,0.00604,0.00604
402,5805,1.9357,2.11943,1.65042,0.46502,0.46561,0.41137,0.14281,2.63852,2.3997,1.80676,0.0060301,0.0060301,0.0060301
403,5819.41,1.83917,2.02749,1.6032,0.36437,0.49467,0.45233,0.15348,2.64229,2.42673,1.80694,0.0060202,0.0060202,0.0060202
404,5833.77,1.83264,1.94019,1.60118,0.44483,0.42305,0.42328,0.14098,2.67564,2.41325,1.80596,0.0060103,0.0060103,0.0060103
405,5848.2,1.87827,2.05844,1.59573,0.57054,0.4026,0.39762,0.13311,2.69835,2.44928,1.80619,0.0060004,0.0060004,0.0060004
406,5862.56,1.89572,2.05296,1.61192,0.38785,0.46538,0.39743,0.13423,2.6866,2.4037,1.80677,0.0059905,0.0059905,0.0059905
407,5876.91,1.85,1.97501,1.57738,0.38072,0.54014,0.4272,0.14351,2.64558,2.36491,1.77264,0.0059806,0.0059806,0.0059806
408,5891.31,1.88231,2.14148,1.63336,0.3654,0.51092,0.41925,0.13858,2.66482,2.37015,1.78359,0.0059707,0.0059707,0.0059707
409,5905.8,1.81518,2.01278,1.60046,0.41373,0.51765,0.4228,0.13429,2.66293,2.40921,1.80587,0.0059608,0.0059608,0.0059608
410,5920.24,1.86552,2.01905,1.62282,0.41788,0.47059,0.40904,0.13855,2.67846,2.38732,1.82009,0.0059509,0.0059509,0.0059509
411,5934.7,1.92805,2.01031,1.60819,0.427,0.45906,0.42183,0.14796,2.69196,2.42969,1.82316,0.005941,0.005941,0.005941
412,5949.14,1.9132,2.08609,1.59722,0.44022,0.46746,0.43063,0.14925,2.65887,2.4065,1.81143,0.0059311,0.0059311,0.0059311
413,5963.54,1.823,2.00804,1.59166,0.37445,0.50154,0.45382,0.15273,2.64909,2.38914,1.7749,0.0059212,0.0059212,0.0059212
414,5977.96,1.85755,2.04209,1.61162,0.46189,0.47859,0.44032,0.14595,2.64408,2.3838,1.76846,0.0059113,0.0059113,0.0059113
415,5992.37,1.86773,1.99667,1.57232,0.46403,0.47631,0.43482,0.15066,2.65423,2.36966,1.7856,0.0059014,0.0059014,0.0059014
416,6006.75,1.87388,2.07158,1.63012,0.43788,0.43052,0.43379,0.14749,2.66906,2.3511,1.80659,0.0058915,0.0058915,0.0058915
417,6021.17,1.89861,2.08908,1.61085,0.40108,0.49137,0.40241,0.13672,2.6617,2.44359,1.82921,0.0058816,0.0058816,0.0058816
418,6035.6,1.89857,2.02243,1.61249,0.41567,0.49421,0.44124,0.13782,2.65762,2.29667,1.79074,0.0058717,0.0058717,0.0058717
419,6049.98,1.88458,2.05314,1.58796,0.48582,0.44973,0.45714,0.1445,2.65172,2.28158,1.77316,0.0058618,0.0058618,0.0058618
420,6064.35,1.83786,1.95501,1.57921,0.51131,0.4258,0.43439,0.14429,2.66624,2.31763,1.77597,0.0058519,0.0058519,0.0058519
421,6078.76,1.89906,2.03066,1.61168,0.4379,0.43906,0.42087,0.14368,2.66364,2.34606,1.77505,0.005842,0.005842,0.005842
422,6093.2,1.87827,2.03158,1.59153,0.42799,0.44524,0.42655,0.14808,2.65525,2.30654,1.79457,0.0058321,0.0058321,0.0058321
423,6107.57,1.8718,1.97537,1.58132,0.4887,0.43622,0.42782,0.14404,2.65527,2.31282,1.78451,0.0058222,0.0058222,0.0058222
424,6121.95,1.84796,1.97555,1.56805,0.45015,0.467,0.43023,0.14627,2.64836,2.2881,1.79154,0.0058123,0.0058123,0.0058123
425,6136.37,1.84056,1.92724,1.57739,0.46164,0.49141,0.43602,0.15244,2.65311,2.33925,1.78798,0.0058024,0.0058024,0.0058024
426,6150.81,1.8287,1.9445,1.59756,0.42725,0.48845,0.42444,0.15206,2.65412,2.34699,1.79649,0.0057925,0.0057925,0.0057925
427,6165.18,1.85395,2.03901,1.58956,0.4564,0.45918,0.42439,0.15048,2.64332,2.35423,1.7848,0.0057826,0.0057826,0.0057826
428,6179.56,1.87067,1.96957,1.57986,0.42755,0.45761,0.42944,0.14976,2.65647,2.37988,1.79611,0.0057727,0.0057727,0.0057727
429,6194.04,1.85185,2.01432,1.59795,0.47836,0.44767,0.42972,0.14879,2.64651,2.31711,1.77609,0.0057628,0.0057628,0.0057628
430,6208.5,1.90276,2.01148,1.62684,0.39437,0.47571,0.43912,0.15548,2.6347,2.34112,1.76817,0.0057529,0.0057529,0.0057529
431,6222.84,1.86581,2.00113,1.60101,0.44004,0.47039,0.4204,0.14258,2.66207,2.39504,1.7894,0.005743,0.005743,0.005743
432,6237.2,1.8148,1.94568,1.59995,0.41695,0.47417,0.43088,0.15015,2.63981,2.37763,1.7965,0.0057331,0.0057331,0.0057331
433,6251.68,1.83568,1.97466,1.59574,0.38252,0.50077,0.43727,0.15408,2.63171,2.33115,1.7771,0.0057232,0.0057232,0.0057232
434,6266.16,1.88827,1.99365,1.60702,0.47176,0.45,0.44764,0.15879,2.64464,2.33992,1.78634,0.0057133,0.0057133,0.0057133
435,6280.62,1.83946,1.92275,1.57642,0.46008,0.44978,0.44544,0.16097,2.63054,2.34884,1.77365,0.0057034,0.0057034,0.0057034
436,6295.08,1.84037,1.95825,1.58232,0.51816,0.45589,0.45545,0.15577,2.66188,2.3576,1.80098,0.0056935,0.0056935,0.0056935
437,6309.5,1.80734,1.89889,1.60792,0.42258,0.4695,0.4261,0.13988,2.66278,2.33333,1.81409,0.0056836,0.0056836,0.0056836
438,6323.99,1.83849,1.95949,1.58949,0.41946,0.48018,0.45431,0.14851,2.66725,2.33158,1.79568,0.0056737,0.0056737,0.0056737
439,6338.41,1.85073,1.89542,1.59086,0.47093,0.46602,0.41899,0.14257,2.6629,2.34289,1.80029,0.0056638,0.0056638,0.0056638
440,6352.85,1.82618,1.92229,1.57752,0.46197,0.48665,0.42509,0.14272,2.67338,2.39969,1.82366,0.0056539,0.0056539,0.0056539
441,6367.31,1.83614,1.98961,1.57003,0.44561,0.49987,0.43013,0.15231,2.65109,2.33964,1.80646,0.005644,0.005644,0.005644
442,6381.73,1.84209,1.98258,1.57969,0.44734,0.4838,0.45344,0.148,2.66529,2.3463,1.80301,0.0056341,0.0056341,0.0056341
443,6396.16,1.86011,2.00186,1.59687,0.46661,0.43399,0.4105,0.14064,2.63809,2.38259,1.78332,0.0056242,0.0056242,0.0056242
444,6410.59,1.82388,1.95412,1.56713,0.45631,0.46348,0.44587,0.14736,2.64035,2.33215,1.78983,0.0056143,0.0056143,0.0056143
445,6425,1.84191,1.96806,1.56904,0.46606,0.46988,0.43173,0.15047,2.66035,2.36863,1.7957,0.0056044,0.0056044,0.0056044
446,6439.43,1.87452,1.99128,1.6223,0.46085,0.49614,0.43422,0.15628,2.67068,2.36606,1.81024,0.0055945,0.0055945,0.0055945
447,6453.88,1.79979,1.92735,1.56225,0.45872,0.45777,0.43612,0.15393,2.65291,2.35735,1.8239,0.0055846,0.0055846,0.0055846
448,6468.25,1.84105,1.95351,1.57147,0.49408,0.43861,0.44224,0.15295,2.63739,2.3321,1.80707,0.0055747,0.0055747,0.0055747
449,6482.72,1.83977,1.93723,1.57848,0.47633,0.43545,0.43347,0.14882,2.64861,2.38389,1.82272,0.0055648,0.0055648,0.0055648
450,6497.14,1.8352,1.97739,1.5798,0.46538,0.47954,0.42495,0.14717,2.65038,2.33598,1.79164,0.0055549,0.0055549,0.0055549
451,6511.54,1.80222,1.92193,1.58077,0.42199,0.46822,0.40522,0.14672,2.65442,2.33493,1.80446,0.005545,0.005545,0.005545
452,6526,1.82098,1.91271,1.56315,0.42428,0.48853,0.43212,0.15128,2.66875,2.35653,1.80905,0.0055351,0.0055351,0.0055351
453,6540.38,1.85658,1.9388,1.59578,0.43624,0.50221,0.45707,0.15791,2.67367,2.38472,1.80318,0.0055252,0.0055252,0.0055252
454,6554.91,1.82076,1.92723,1.553,0.45537,0.47507,0.45463,0.1561,2.66221,2.34325,1.78706,0.0055153,0.0055153,0.0055153
455,6569.33,1.80352,1.91684,1.5792,0.46359,0.45801,0.4385,0.14781,2.65596,2.32623,1.78767,0.0055054,0.0055054,0.0055054
456,6583.66,1.82618,1.96622,1.56457,0.60242,0.39056,0.43448,0.15109,2.65424,2.30923,1.77623,0.0054955,0.0054955,0.0054955
457,6598.05,1.82469,1.91228,1.5778,0.67095,0.40656,0.46329,0.15767,2.67068,2.30654,1.79543,0.0054856,0.0054856,0.0054856
458,6612.54,1.85418,1.99423,1.58764,0.42041,0.50707,0.42138,0.14949,2.67614,2.33124,1.7842,0.0054757,0.0054757,0.0054757
459,6627,1.84435,1.99151,1.58593,0.4485,0.47499,0.43536,0.15404,2.63287,2.28818,1.76239,0.0054658,0.0054658,0.0054658
460,6641.43,1.8559,1.9641,1.57235,0.45102,0.45098,0.43728,0.15053,2.65511,2.32728,1.78534,0.0054559,0.0054559,0.0054559
461,6655.81,1.83004,1.92471,1.55797,0.43444,0.46419,0.4377,0.14979,2.66456,2.32474,1.80652,0.005446,0.005446,0.005446
462,6670.29,1.80068,1.94924,1.58126,0.40672,0.49291,0.43333,0.1546,2.60788,2.27967,1.77114,0.0054361,0.0054361,0.0054361
463,6684.78,1.81797,1.89262,1.55013,0.44939,0.48088,0.45108,0.15716,2.60515,2.3021,1.76455,0.0054262,0.0054262,0.0054262
464,6699.19,1.84457,1.93509,1.5605,0.54341,0.43551,0.44035,0.15061,2.62589,2.31441,1.76638,0.0054163,0.0054163,0.0054163
465,6713.91,1.82205,1.93158,1.55939,0.44363,0.47682,0.4451,0.1471,2.61329,2.32831,1.76937,0.0054064,0.0054064,0.0054064
466,6728.77,1.83084,1.9426,1.57254,0.39144,0.49153,0.45148,0.1512,2.61868,2.33011,1.78778,0.0053965,0.0053965,0.0053965
467,6743.48,1.8002,1.93962,1.55532,0.52706,0.42195,0.45572,0.14938,2.61574,2.34159,1.7955,0.0053866,0.0053866,0.0053866
468,6757.91,1.81275,1.96727,1.56748,0.38017,0.50483,0.44653,0.15249,2.61947,2.35388,1.78041,0.0053767,0.0053767,0.0053767
469,6772.35,1.83789,1.92503,1.55558,0.68437,0.3732,0.45533,0.16154,2.61514,2.338,1.77235,0.0053668,0.0053668,0.0053668
470,6786.79,1.81434,1.88955,1.54959,0.48825,0.43829,0.45673,0.15806,2.65075,2.33467,1.77479,0.0053569,0.0053569,0.0053569
471,6801.4,1.83278,1.9979,1.55584,0.46961,0.42875,0.44455,0.15197,2.64437,2.37491,1.79113,0.005347,0.005347,0.005347
472,6815.87,1.80971,1.93315,1.54696,0.42585,0.49582,0.46687,0.15921,2.63983,2.36571,1.79314,0.0053371,0.0053371,0.0053371
473,6830.33,1.84332,1.93269,1.56532,0.53731,0.45648,0.46236,0.16077,2.62304,2.30913,1.78773,0.0053272,0.0053272,0.0053272
474,6844.88,1.79279,1.90408,1.53644,0.44923,0.47219,0.44302,0.15893,2.62846,2.27566,1.78135,0.0053173,0.0053173,0.0053173
475,6859.31,1.86019,2.01578,1.5809,0.4366,0.47755,0.44765,0.15769,2.63637,2.30319,1.7734,0.0053074,0.0053074,0.0053074
476,6873.74,1.82352,1.93613,1.54484,0.43168,0.47891,0.46816,0.16018,2.64106,2.32295,1.78346,0.0052975,0.0052975,0.0052975
477,6888.12,1.78979,1.86424,1.54135,0.4909,0.44251,0.46843,0.16249,2.63901,2.3098,1.77462,0.0052876,0.0052876,0.0052876
478,6902.53,1.80448,1.91885,1.54482,0.4351,0.47362,0.46292,0.16339,2.65739,2.32568,1.78988,0.0052777,0.0052777,0.0052777
479,6916.94,1.79045,1.91514,1.53593,0.39755,0.48172,0.44984,0.16098,2.65411,2.33505,1.78148,0.0052678,0.0052678,0.0052678
480,6931.4,1.84592,1.92076,1.57368,0.45603,0.44624,0.43464,0.15799,2.65926,2.32293,1.77572,0.0052579,0.0052579,0.0052579
481,6945.76,1.82762,1.93396,1.57698,0.36092,0.54659,0.45118,0.16104,2.65208,2.29933,1.78534,0.005248,0.005248,0.005248
482,6960.2,1.80496,1.9547,1.57197,0.36079,0.53823,0.45378,0.15573,2.65339,2.3091,1.77793,0.0052381,0.0052381,0.0052381
483,6974.64,1.77304,1.84301,1.53638,0.42308,0.4789,0.43996,0.15618,2.65842,2.33355,1.78859,0.0052282,0.0052282,0.0052282
484,6989.11,1.75583,1.82692,1.55205,0.4742,0.44465,0.42523,0.15199,2.67362,2.30782,1.81067,0.0052183,0.0052183,0.0052183
485,7003.6,1.81371,1.88632,1.56538,0.47059,0.46316,0.46276,0.14578,2.67901,2.3104,1.81033,0.0052084,0.0052084,0.0052084
486,7018.04,1.78801,1.89559,1.54433,0.43973,0.49013,0.45892,0.14758,2.6707,2.32344,1.81058,0.0051985,0.0051985,0.0051985
487,7032.51,1.8106,1.91556,1.54408,0.41547,0.50625,0.46013,0.15463,2.64874,2.31546,1.79383,0.0051886,0.0051886,0.0051886
488,7046.98,1.8032,1.90732,1.5665,0.46192,0.49763,0.47472,0.15573,2.65496,2.30857,1.78742,0.0051787,0.0051787,0.0051787
489,7061.44,1.81089,1.91576,1.54125,0.47146,0.50067,0.47607,0.15996,2.64264,2.31386,1.78578,0.0051688,0.0051688,0.0051688
490,7075.9,1.78698,1.87071,1.53601,0.44248,0.49017,0.46236,0.15995,2.62485,2.31686,1.77986,0.0051589,0.0051589,0.0051589
491,7090.32,1.76371,1.84212,1.52884,0.52501,0.45212,0.4603,0.15952,2.63479,2.30118,1.7615,0.005149,0.005149,0.005149
492,7104.76,1.78027,1.89797,1.54137,0.52252,0.46697,0.45896,0.16003,2.63333,2.30025,1.76733,0.0051391,0.0051391,0.0051391
493,7119.19,1.807,1.86142,1.53553,0.4598,0.48464,0.4741,0.16322,2.6345,2.29413,1.78448,0.0051292,0.0051292,0.0051292
494,7133.68,1.79516,1.92388,1.55563,0.46299,0.4846,0.4575,0.15923,2.6344,2.30836,1.78822,0.0051193,0.0051193,0.0051193
495,7148.11,1.76889,1.92148,1.54695,0.35162,0.56337,0.4583,0.16396,2.63842,2.35084,1.80072,0.0051094,0.0051094,0.0051094
496,7162.51,1.76222,1.88094,1.54683,0.41272,0.52243,0.452,0.15809,2.65593,2.39236,1.79692,0.0050995,0.0050995,0.0050995
497,7176.93,1.81558,1.93192,1.55427,0.48441,0.4315,0.44637,0.15546,2.67084,2.37311,1.79761,0.0050896,0.0050896,0.0050896
498,7191.36,1.79404,1.86886,1.53958,0.52019,0.42365,0.46645,0.15929,2.66332,2.35639,1.78817,0.0050797,0.0050797,0.0050797
499,7205.81,1.77677,1.96652,1.53864,0.49783,0.4638,0.44665,0.15507,2.66494,2.33631,1.80183,0.0050698,0.0050698,0.0050698
500,7220.21,1.79199,1.83661,1.522,0.46055,0.44265,0.42987,0.1493,2.66668,2.33865,1.80092,0.0050599,0.0050599,0.0050599
501,7234.64,1.77447,1.88596,1.52443,0.45621,0.4611,0.44403,0.14866,2.66946,2.31833,1.81972,0.00505,0.00505,0.00505
502,7249.06,1.7645,1.84122,1.54392,0.47313,0.45806,0.4587,0.1529,2.66151,2.33706,1.80183,0.0050401,0.0050401,0.0050401
503,7263.54,1.80531,1.86935,1.52792,0.42355,0.48392,0.45547,0.15422,2.66398,2.3719,1.80835,0.0050302,0.0050302,0.0050302
504,7277.95,1.80967,1.88359,1.54331,0.42018,0.49447,0.45648,0.15721,2.63537,2.34178,1.79005,0.0050203,0.0050203,0.0050203
505,7292.33,1.79468,1.89661,1.54364,0.40974,0.51813,0.4485,0.15028,2.64355,2.32186,1.78376,0.0050104,0.0050104,0.0050104
506,7306.74,1.74423,1.87034,1.53198,0.41414,0.53624,0.47075,0.15748,2.64025,2.31865,1.78524,0.0050005,0.0050005,0.0050005
507,7321.16,1.79951,1.91449,1.53775,0.3747,0.57793,0.46908,0.16106,2.62897,2.31336,1.78781,0.0049906,0.0049906,0.0049906
508,7335.72,1.78993,1.87616,1.53153,0.37694,0.51688,0.45019,0.15761,2.65035,2.32688,1.80136,0.0049807,0.0049807,0.0049807
509,7350.19,1.78011,1.86771,1.55087,0.43407,0.50612,0.44872,0.15162,2.65803,2.35982,1.82339,0.0049708,0.0049708,0.0049708
510,7364.72,1.74519,1.78386,1.50762,0.44265,0.48933,0.43906,0.15173,2.65947,2.35685,1.83499,0.0049609,0.0049609,0.0049609
511,7379.23,1.77055,1.79975,1.50822,0.43473,0.49122,0.43473,0.15939,2.64383,2.30665,1.81486,0.004951,0.004951,0.004951
512,7393.71,1.76175,1.82663,1.53664,0.4306,0.50365,0.44205,0.15465,2.63311,2.30193,1.82959,0.0049411,0.0049411,0.0049411
513,7408.14,1.78965,1.92364,1.54376,0.37537,0.54713,0.44386,0.14929,2.62507,2.31961,1.81018,0.0049312,0.0049312,0.0049312
514,7422.58,1.78961,1.86359,1.54345,0.43143,0.50326,0.44642,0.14993,2.63496,2.37816,1.81226,0.0049213,0.0049213,0.0049213
515,7437.01,1.77713,1.89615,1.54016,0.44326,0.48417,0.43784,0.15878,2.63678,2.35402,1.8014,0.0049114,0.0049114,0.0049114
516,7451.46,1.72884,1.83956,1.53267,0.41889,0.51534,0.44968,0.15708,2.65498,2.33233,1.81215,0.0049015,0.0049015,0.0049015
517,7465.88,1.79215,1.8857,1.53972,0.42624,0.47154,0.44343,0.15494,2.64928,2.2906,1.81915,0.0048916,0.0048916,0.0048916
518,7480.32,1.78449,1.88025,1.56605,0.42063,0.50366,0.45931,0.16279,2.64572,2.29886,1.80316,0.0048817,0.0048817,0.0048817
519,7494.75,1.77429,1.80872,1.517,0.3704,0.55409,0.4528,0.15404,2.64374,2.31988,1.80481,0.0048718,0.0048718,0.0048718
520,7509.16,1.76125,1.84283,1.5298,0.44619,0.46747,0.43468,0.15175,2.66194,2.32102,1.82096,0.0048619,0.0048619,0.0048619
521,7523.61,1.76614,1.84732,1.51064,0.43914,0.47088,0.43118,0.1521,2.64983,2.31221,1.81163,0.004852,0.004852,0.004852
522,7538.02,1.74414,1.78866,1.5341,0.39992,0.50466,0.43463,0.15651,2.62253,2.29409,1.80567,0.0048421,0.0048421,0.0048421
523,7552.46,1.74333,1.85135,1.52614,0.41682,0.48071,0.44443,0.15749,2.61286,2.30611,1.79607,0.0048322,0.0048322,0.0048322
524,7566.93,1.76902,1.81656,1.52662,0.41125,0.51895,0.44106,0.15654,2.62487,2.29864,1.79793,0.0048223,0.0048223,0.0048223
525,7581.44,1.76686,1.8095,1.51367,0.42463,0.45714,0.44518,0.15427,2.64199,2.34193,1.80764,0.0048124,0.0048124,0.0048124
526,7595.88,1.71249,1.80551,1.54553,0.39851,0.51121,0.45975,0.16693,2.63069,2.33771,1.79551,0.0048025,0.0048025,0.0048025
527,7610.3,1.76974,1.83824,1.54144,0.41769,0.50178,0.44874,0.16195,2.6282,2.35266,1.79135,0.0047926,0.0047926,0.0047926
528,7624.76,1.72551,1.77612,1.52194,0.41646,0.51109,0.45058,0.16417,2.63377,2.33891,1.78019,0.0047827,0.0047827,0.0047827
529,7639.26,1.80301,1.85238,1.5279,0.43074,0.53211,0.45324,0.16361,2.65848,2.35471,1.79947,0.0047728,0.0047728,0.0047728
530,7653.7,1.72128,1.80907,1.52559,0.4296,0.53312,0.47015,0.17177,2.64543,2.3419,1.79391,0.0047629,0.0047629,0.0047629
531,7668.03,1.73591,1.85321,1.50057,0.46628,0.46834,0.46507,0.1657,2.653,2.35653,1.78234,0.004753,0.004753,0.004753
532,7682.44,1.71431,1.78707,1.49885,0.45077,0.47977,0.46988,0.16784,2.67394,2.35743,1.79907,0.0047431,0.0047431,0.0047431
533,7696.93,1.73618,1.77851,1.49685,0.36684,0.53895,0.46882,0.16389,2.66269,2.35492,1.79645,0.0047332,0.0047332,0.0047332
534,7711.38,1.72746,1.7938,1.51814,0.43307,0.4943,0.44758,0.16,2.67014,2.34579,1.80518,0.0047233,0.0047233,0.0047233
535,7725.83,1.71526,1.79452,1.50138,0.40927,0.5241,0.46296,0.16556,2.66029,2.33297,1.80174,0.0047134,0.0047134,0.0047134
536,7740.28,1.75254,1.84241,1.54265,0.40327,0.52872,0.45889,0.16125,2.66254,2.33559,1.80906,0.0047035,0.0047035,0.0047035
537,7754.71,1.68625,1.73541,1.48617,0.42294,0.5217,0.45655,0.15947,2.66184,2.31887,1.8024,0.0046936,0.0046936,0.0046936
538,7769.13,1.78762,1.8179,1.49561,0.51495,0.46457,0.4623,0.16231,2.66624,2.29312,1.80322,0.0046837,0.0046837,0.0046837
539,7783.53,1.75036,1.78774,1.51168,0.51744,0.44064,0.46595,0.16135,2.66038,2.32157,1.81002,0.0046738,0.0046738,0.0046738
540,7797.97,1.7368,1.79962,1.51734,0.42585,0.5012,0.45862,0.1587,2.66516,2.33399,1.80756,0.0046639,0.0046639,0.0046639
541,7812.37,1.72085,1.77238,1.50704,0.44771,0.48662,0.46768,0.16097,2.66744,2.3421,1.79351,0.004654,0.004654,0.004654
542,7826.83,1.73799,1.8278,1.52479,0.46885,0.48591,0.47208,0.16969,2.64607,2.32525,1.79207,0.0046441,0.0046441,0.0046441
543,7841.21,1.77058,1.84921,1.51926,0.4634,0.48936,0.46911,0.16275,2.63541,2.3009,1.79774,0.0046342,0.0046342,0.0046342
544,7855.61,1.75351,1.80784,1.49624,0.45261,0.49449,0.4627,0.16732,2.63405,2.30899,1.80019,0.0046243,0.0046243,0.0046243
545,7870.03,1.74127,1.87175,1.53194,0.42767,0.51658,0.45976,0.16403,2.64914,2.31883,1.8102,0.0046144,0.0046144,0.0046144
546,7884.52,1.71195,1.75585,1.51394,0.43055,0.4978,0.45068,0.1654,2.63428,2.30796,1.81255,0.0046045,0.0046045,0.0046045
547,7898.88,1.74915,1.84525,1.52154,0.43924,0.48499,0.45113,0.16374,2.62845,2.32576,1.80022,0.0045946,0.0045946,0.0045946
548,7913.23,1.72631,1.79154,1.49893,0.40398,0.4891,0.44754,0.1615,2.6234,2.31468,1.7933,0.0045847,0.0045847,0.0045847
549,7927.64,1.75821,1.8001,1.51061,0.44055,0.47279,0.45343,0.16134,2.64061,2.31216,1.7983,0.0045748,0.0045748,0.0045748
550,7942.16,1.71293,1.77999,1.49566,0.4511,0.45886,0.44222,0.16017,2.64949,2.33245,1.79302,0.0045649,0.0045649,0.0045649
551,7956.53,1.73028,1.77581,1.47779,0.38724,0.49631,0.42944,0.15704,2.65667,2.3426,1.81251,0.004555,0.004555,0.004555
552,7970.92,1.75187,1.8028,1.49894,0.41315,0.50108,0.4465,0.16153,2.64837,2.31915,1.80099,0.0045451,0.0045451,0.0045451
553,7985.32,1.72844,1.78611,1.49393,0.41037,0.50457,0.46506,0.15946,2.65647,2.31806,1.81792,0.0045352,0.0045352,0.0045352
554,7999.71,1.72305,1.76908,1.48265,0.4385,0.47381,0.4465,0.15627,2.65025,2.32097,1.8162,0.0045253,0.0045253,0.0045253
